Timestamp,Category,Classification,Priority,Protocol,Direction
04/30/2020-08:44:03.202592,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57413 -> 192.168.0.4:8443
04/30/2020-08:41:41.922471,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:41:41.922471,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:44:03.203555,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57413 -> 192.168.0.4:8443
04/30/2020-08:44:03.203555,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57413 -> 192.168.0.4:8443
04/30/2020-08:41:41.927973,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:41:41.927973,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:44:03.203754,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57413 -> 192.168.0.4:8443
04/30/2020-08:44:03.203754,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57413 -> 192.168.0.4:8443
04/30/2020-08:44:06.095353,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.095353,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:41.929551,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:41:41.929551,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:44:06.096400,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.096400,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:41.931339,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:41:41.931339,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:44:06.096558,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.096558,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:41.931546,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:41:41.931546,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57153 -> 192.168.0.4:8443
04/30/2020-08:44:06.101258,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.101258,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:53.723191,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.723191,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:06.102601,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.102601,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:53.724170,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.724170,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:06.104850,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.104850,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:53.724324,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.724324,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:06.105134,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:44:06.105134,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57423 -> 192.168.0.4:8443
04/30/2020-08:41:53.729783,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.729783,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:09.911973,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.911973,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.913271,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.913271,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:41:53.731096,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.731096,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:09.913436,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.913436,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:41:53.733333,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.733333,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:09.919104,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.919104,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:41:53.733568,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:41:53.733568,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57172 -> 192.168.0.4:8443
04/30/2020-08:44:09.920559,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.920559,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:42:00.962109,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.962109,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:44:09.922601,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.922601,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:42:00.962877,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.962877,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:44:09.922817,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:44:09.922817,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57427 -> 192.168.0.4:8443
04/30/2020-08:42:00.962983,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.962983,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:44:11.158343,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.158343,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:42:00.967375,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.967375,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:44:11.159124,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.159124,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.159216,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.159216,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:42:00.968251,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.968251,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:44:11.163239,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.163239,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:42:00.969233,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.969233,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.969405,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:42:00.969405,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57182 -> 192.168.0.4:8443
04/30/2020-08:44:11.164342,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.164342,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:42:01.251031,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.251031,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:44:11.165159,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.165159,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:42:01.251705,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.251705,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:44:11.165450,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:44:11.165450,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57432 -> 192.168.0.4:8443
04/30/2020-08:42:01.251945,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.251945,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:44:14.190107,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.255549,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.255549,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:44:14.190107,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.256746,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.256746,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:44:14.191880,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:44:14.191880,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.257666,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.257666,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.257821,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:42:01.257821,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57189 -> 192.168.0.4:8443
04/30/2020-08:44:14.192072,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:44:14.192072,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.925516,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.925516,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.926517,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.926517,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:44:14.197079,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:44:14.197079,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.926679,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.926679,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:44:14.198313,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:44:14.198313,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.931479,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.931479,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.932976,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.932976,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:44:14.199669,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:44:14.199669,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.934997,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.934997,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:44:14.199979,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:44:14.199979,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57443 -> 192.168.0.4:8443
04/30/2020-08:42:01.935205,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:01.935205,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57197 -> 192.168.0.4:8443
04/30/2020-08:42:07.968242,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.968242,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:44:19.228470,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:44:19.228470,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:07.969170,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.969170,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:44:19.229373,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:44:19.229373,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:07.969321,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.969321,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:44:19.229481,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:07.975809,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.975809,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:44:19.229481,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:07.977362,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.977362,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:44:19.234390,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:44:19.234390,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:07.978853,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.978853,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.979028,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:42:07.979028,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57205 -> 192.168.0.4:8443
04/30/2020-08:44:19.235301,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:44:19.235301,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:21.466482,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57236 -> 192.168.0.4:8443
04/30/2020-08:42:21.466482,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57236 -> 192.168.0.4:8443
04/30/2020-08:44:19.236325,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:44:19.236325,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:21.467337,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57236 -> 192.168.0.4:8443
04/30/2020-08:42:21.467337,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57236 -> 192.168.0.4:8443
04/30/2020-08:42:21.467428,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57236 -> 192.168.0.4:8443
04/30/2020-08:44:19.236508,SURICATA IPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:44:19.236508,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57449 -> 192.168.0.4:8443
04/30/2020-08:42:21.467428,SURICATA TCPv4 invalid checksum,Classification: Generic Protocol Command Decode,Priority: 3,TCP,10.0.1.6:57236 -> 192.168.0.4:8443
